Pipe_Size_mm,Thickness_mm,Material,Grade,Max_Pressure_psi,Temperature_C,Corrosion_Impact_Percent,Thickness_Loss_mm,Material_Loss_Percent,Time_Years,Condition,pH,flowrate_cmh,source
149.1444895579386,7.070653800188934,HDPE,API 5L X52,583.2576889569123,-0.13973393593420202,16.297476084049332,6.743946569448983,96.79860319466908,21.985679173762616,Critical,7.86,188.63,synthetic-based-on-original
296.93091031973273,15.34120082211911,Carbon Steel,API 5L X42,587.9676810386117,63.57113901331298,13.721440402446794,9.093207504666506,60.58012384824699,7.00190896242324,Critical,7.89,867.35,synthetic-based-on-original
39.584728017052875,3.699020203204795,HDPE,API 5L X52,302.59037003876983,-1.4846686112808294,1.0976419303729583,6.2340998412639,168.3723724084863,1.1009324300478553,Critical,7.99,2.26,synthetic-based-on-original
598.4484793271915,17.890609046301137,Carbon Steel,ASTM A333 Grade 6,162.5167105632841,45.52997452648526,0.5738802269733951,5.265280072239689,29.370789675717734,10.044407670392227,Critical,8.0,1059.35,synthetic-based-on-original
308.5314597299568,15.624126670587678,HDPE,ASTM A106 Grade B,175.95187888011574,-11.58113076113558,12.543616145387837,7.023435963046042,45.146689722964474,14.872055287209186,Critical,7.9,285.36,synthetic-based-on-original
509.2729139289495,9.890116284519358,PVC,API 5L X65,157.19950064927372,27.50502844304076,12.608766269494103,1.41527549460131,15.40690301685579,12.797010341545857,Normal,8.39,733.1,synthetic-based-on-original
800.6004740676151,19.404067809096432,Fiberglass,API 5L X52,589.8977245747407,13.171914900517901,17.96270690531873,6.71670933352484,35.600422939317006,12.8183882460409,Critical,7.85,6891.44,synthetic-based-on-original
588.5753549796283,17.149598569467102,HDPE,API 5L X52,126.16723340894798,48.30726622427753,4.832543008674273,7.105375247131688,41.092493260535335,1.9261213557459111,Critical,7.96,794.57,synthetic-based-on-original
500.0148766365548,23.58214664968005,Fiberglass,API 5L X65,1503.1956199487292,27.24009330537591,15.893658366064964,2.935738457331407,12.529988625889347,20.250150704833825,Moderate,8.12,2605.92,synthetic-based-on-original
1500.351376820528,41.119832128115235,Carbon Steel,ASTM A333 Grade 6,593.4856041478826,81.58655557838112,4.550560897079164,9.399739473636346,23.30626928336043,22.08919070386156,Critical,7.96,24784.6,synthetic-based-on-original
104.49983552079695,4.12587742113449,Carbon Steel,API 5L X42,574.1590268583221,19.92274914506611,10.623615403303951,8.34590555478202,201.2164232817839,20.966153060396636,Critical,7.91,79.86,synthetic-based-on-original
191.02669508892046,7.704041261419971,PVC,ASTM A106 Grade B,615.7436038381062,74.6449687245615,6.115653939871121,0.8487739498708977,12.182426703772771,9.99095665817648,Normal,8.45,330.81,synthetic-based-on-original
601.7462501875387,23.0413911451781,Stainless Steel,ASTM A333 Grade 6,885.3947697715297,68.76793544540521,2.553886655719416,8.502163112657799,38.424857144875396,22.119654745687114,Critical,7.98,3827.54,synthetic-based-on-original
